timestamp,timestamp_micro,lba,block_size,shannon_entropy
1623306583,1059001350,6582320,4096,0.398552626366839
1623306583,1059001350,6582328,4096,0.400375594517471
1623306583,1059002424,6582336,4096,0.417193098869965
1623306583,1059002424,6582344,4096,0.356099184063755
1623306583,1059003497,6582352,4096,0.401836737782034
1623306583,1059003497,6582360,4096,0.39018348117068
1623306583,1059004571,6582368,4096,0.366953039321914
1623306583,1059777491,6491168,4096,0.152893419207751
1623306583,1060389386,585248,4096,0.0108490657814186
1623306583,1060390459,585256,4096,0
1623306583,1060391533,585264,4096,0
1623306583,1060391533,585272,4096,0
1623306583,762966549,6582184,4096,0.347109287625967
1623306583,762967623,6582192,4096,0.429915860676306
1623306583,762968696,6582200,4096,0.379860695628994
1623306583,762968696,6582208,4096,0.374654788449748
1623306583,762968696,6582216,4096,0.4018182381239
1623306583,762969770,6582224,4096,0.377824579138466
1623306583,763618164,6491168,4096,0.322286186781709
1623306583,764296616,6807560,4096,0.410549453615917
1623306583,764962186,6491160,4096,0.369862679537227
1623306583,939016255,6582232,4096,0.402411758689428
1623306583,939017329,6582240,4096,0.394359831186017
1623306583,939017329,6582248,4096,0.389206156081267
1623306583,939018402,6582256,4096,0.373975853540265
1623306583,939018402,6582264,4096,0.356709743655336
1623306583,939019476,6582272,4096,0.315301257781508
1623306583,940669445,6582280,4096,0.40628382974381
1623306583,940670519,6582288,4096,0.378691097647376
1623306583,940670519,6582296,4096,0.402944636459493
1623306583,940671592,6582304,4096,0.408926000176838
1623306583,940671592,6582312,4096,0.383776992549029
1623306583,941347897,6491168,4096,0.337543949691035
1623306583,962087917,6491160,4096,0.388474677101211
1623306583,962635402,45052168,4096,0.460227056848594
1623306583,962867278,45052224,4096,0.574365776809659
1623306583,962985363,6210168,4096,0.543237664151111
1623306583,963281649,6331784,3584,0.590092651646746
1623306583,964154405,788768,4096,0.989217565752749
1623306583,964155478,788776,4096,0.988114481929116
1623306583,964156552,788784,4096,0.986667968479254
1623306583,964157625,788792,4096,0.988920443881713
1623306583,964158699,788800,4096,0.989432031795684
1623306583,964159772,788808,4096,0.987594947835603
1623306583,964159772,788816,4096,0.990887824100557
1623306583,964160846,788824,4096,0.986814327296506
1623306583,964271416,587680,4096,0.990585569580534
1623306583,964272490,587688,4096,0.937968626194544
1623306583,964273563,587696,4096,0.975903331602968
1623306583,964274637,587704,4096,0.989102882247532
1623306583,964274637,587712,4096,0.990436397662224
1623306583,964275710,587720,4096,0.989816471744733
1623306583,964276784,587728,4096,0.959833798495806
1623306583,964277857,587736,4096,0.979212442065985
1623306583,964278931,587744,4096,0.980955466043677
1623306583,964280004,587752,4096,0.981114554837803
1623306583,964282151,587760,4096,0.812056856730121
1623306583,964282151,587768,3072,0.711412769962583
1623306583,964403457,45227864,4096,0.490649686115727
1623306583,964403457,45227872,4096,0.615365960120482
1623306583,964404530,45227880,4096,0.174502111853564
1623306583,964405604,45227888,4096,0.324103753260474
1623306583,964407751,45227896,4096,0.310511535941062
1623306583,964407751,45227904,4096,0.503766205220568
1623306583,964408824,45227912,4096,0.532834867288979
1623306583,964409898,45227920,4096,0.205340190076805
1623306583,964517248,45227960,4096,0.0336222845898938
1623306583,964518321,45227968,4096,0.185426693063646
1623306583,964680420,755232,4096,0.0204986979190383
1623306583,964790990,45255432,4096,0
1623306583,964792064,45255440,4096,0
1623306583,964793137,45255448,4096,0
1623306583,964794211,45255456,4096,0
1623306583,964795284,45255464,4096,0
1623306583,964796358,45255472,4096,0
1623306583,964797431,45255480,4096,0.0151895668395282
1623306583,964798505,45255488,4096,0.0310003919468474
1623306583,965465148,45717368,4096,0
1623306583,965466222,45717376,4096,0
1623306583,965467295,45717384,4096,0
1623306583,965468369,45717392,4096,0
1623306583,965469442,45717400,4096,0
1623306583,965469442,45717408,4096,0
1623306583,965470516,45717416,4096,0.00287140597426424
1623306583,965471589,45717424,4096,0.106045353380198
1623306583,965472663,45717432,4096,0
1623306583,965473736,45717440,4096,0
1623306583,965473736,45717448,4096,0.00465490931130662
1623306583,965474810,45717456,4096,0
1623306583,965475883,45717464,4096,0
1623306583,965476957,45717472,4096,0.00164086796515244
1623306583,965476957,45717480,4096,0.199547872865527
1623306583,965478030,45717488,4096,0.0731609247010605
1623306583,965479104,45717496,4096,0
1623306583,967516607,6385896,4096,0
1623306583,967517680,6385904,4096,0
1623306583,967518754,6385912,4096,0
1623306583,967519827,6385920,4096,0
1623306583,967520901,6385928,4096,0
1623306583,967520901,6385936,4096,0.00123066710642864
1623306583,967521974,6385944,4096,0.0841080110182008
1623306583,967523048,6385952,4096,0
1623306583,967524121,6385960,4096,0
1623306583,967525195,6385968,4096,0
1623306583,967526268,6385976,4096,0
1623306583,967527342,6385984,4096,0
1623306583,967527342,6385992,4096,0
1623306583,967528415,6386000,4096,0.00123066710642864
1623306583,967529489,6386008,4096,0.0958181044643758
1623306583,967530562,6386016,4096,0
1623306583,967531636,6386024,4096,0
1623306583,967532709,6386032,4096,0
1623306583,967533783,6386040,4096,0
1623306583,967533783,6386048,4096,0
1623306583,967535930,6386056,4096,0
1623306583,967535930,6386064,4096,0.0393085196163651
1623306583,967537003,6386072,4096,0.0834881989826487
1623306583,967538077,6386080,4096,0
1623306583,967539150,6386088,4096,0
1623306583,967540224,6386096,4096,0
1623306583,967540224,6386104,4096,0
1623306583,967541297,6386112,4096,0
1623306583,967542371,6386120,4096,0
1623306583,967543444,6386128,4096,0.00082045549091055
1623306583,967900920,45508288,4096,0.0841620609326358
1623306583,967901993,45508296,4096,0
1623306583,967903067,45508304,4096,0
1623306583,967904140,45508312,4096,0
1623306583,967905214,45508320,4096,0
1623306583,967905214,45508328,4096,0
1623306583,967906287,45508336,4096,0
1623306583,967908434,45508344,4096,0.00164086796515244
1623306583,968016858,45556808,4096,0.0884325618573766
1623306583,968017931,45556816,4096,0
1623306583,968019005,45556824,4096,0
1623306583,968020078,45556832,4096,0
1623306583,968021152,45556840,4096,0
1623306583,968022225,45556848,4096,0
1623306583,968023299,45556856,4096,0
1623306583,968024372,45556864,4096,0.00082045549091055
1623306583,968025446,45556872,4096,0.101541869627681
1623306583,968026519,45556880,4096,0
1623306583,968027593,45556888,4096,0
1623306583,968028666,45556896,4096,0
1623306583,968028666,45556904,4096,0
1623306583,968029740,45556912,4096,0
1623306583,968031887,45556920,4096,0
1623306583,968031887,45556928,4096,0.03048391752162
1623306583,968147825,45812992,4096,0.0904942099379931
1623306583,968148898,45813000,4096,0
1623306583,968151045,45813008,4096,0
1623306583,968151045,45813016,4096,0
1623306583,968152119,45813024,4096,0
1623306583,968153192,45813032,4096,0
1623306583,968154266,45813040,4096,0
1623306583,968156413,45813048,4096,0.00082045549091055
1623306583,968157486,45813056,4096,0.0840096373105032
1623306583,968158560,45813064,4096,0
1623306583,968159633,45813072,4096,0
1623306583,968160707,45813080,4096,0
1623306583,968161780,45813088,4096,0
1623306583,968162854,45813096,4096,0
1623306583,968163927,45813104,4096,0
1623306583,968165001,45813112,4096,0.00082045549091055
1623306583,968593327,45873672,4096,0.0787017906989587
1623306583,968594401,45873680,4096,0
1623306583,968595474,45873688,4096,0
1623306583,968596548,45873696,4096,0
1623306583,968596548,45873704,4096,0
1623306583,968598695,45873712,4096,0
1623306583,968599768,45873720,4096,0
1623306583,968599768,45873728,4096,0.00082045549091055
1623306583,968600842,45873736,4096,0.0747249342582936
1623306583,968601915,45873744,4096,0
1623306583,968602989,45873752,4096,0
1623306583,968604062,45873760,4096,0
1623306583,968605136,45873768,4096,0
1623306583,968606209,45873776,4096,0
1623306583,968607283,45873784,4096,0
1623306583,968608356,45873792,4096,0.00082045549091055
1623306583,971595907,45885656,4096,0.083162590980087
1623306583,971596980,45885664,4096,0
1623306583,971596980,45885672,4096,0
1623306583,971598054,45885680,4096,0.00465490931130662
1623306583,971599127,45885688,4096,0
1623306583,971600201,45885696,4096,0
1623306583,971601274,45885704,4096,0.00164086796515244
1623306583,971602348,45885712,4096,0.226513457732459
1623306583,971603421,45885720,4096,0.0732991487309977
1623306583,971603421,45885728,4096,0
1623306583,971604495,45885736,4096,0
1623306583,971605568,45885744,4096,0
